year,month,job_metric,major_category,occupation_name,job_count
2010,1,有効求人数,,その他のサービスの職業,8716
2010,1,新規求人数,,その他のサービスの職業,3846
2010,1,有効求人数,,その他の保健医療の職業,31390
2010,1,新規求人数,,その他の保健医療の職業,14077
2010,1,有効求人数,,その他の労務の職業,47658
2010,1,新規求人数,,その他の労務の職業,24318
2010,1,有効求人数,専門・技術,その他の専門的職業,25830
2010,1,新規求人数,専門・技術,その他の専門的職業,11566
2010,1,有効求人数,専門・技術,その他の技術者,2332
2010,1,新規求人数,専門・技術,その他の技術者,1004
2010,1,有効求人数,,その他の製造制作の職業,8590
2010,1,新規求人数,,その他の製造制作の職業,4141
2010,1,有効求人数,,その他の運輸の職業,1410
2010,1,新規求人数,,その他の運輸の職業,688
2010,1,有効求人数,,ゴム・プラスチック製品製造の職業,4774
2010,1,新規求人数,,ゴム・プラスチック製品製造の職業,2505
2010,1,有効求人数,,サービスの職業,194860
2010,1,新規求人数,,サービスの職業,80880
2010,1,有効求人数,,パルプ・紙・紙製品製造の職業,1386
2010,1,新規求人数,,パルプ・紙・紙製品製造の職業,842
2010,1,有効求人数,,一般事務の職業,67795
2010,1,新規求人数,,一般事務の職業,36859
2010,1,有効求人数,,一般機械器具組立・修理の職業,6131
2010,1,新規求人数,,一般機械器具組立・修理の職業,2814
2010,1,有効求人数,,事務用機器操作の職業,1945
2010,1,新規求人数,,事務用機器操作の職業,888
2010,1,有効求人数,,事務的職業,108199
2010,1,新規求人数,,事務的職業,56772
2010,1,有効求人数,,会計事務の職業,14465
2010,1,新規求人数,,会計事務の職業,7294
2010,1,有効求人数,,保健師、助産師、看護師,89575
2010,1,新規求人数,,保健師、助産師、看護師,35251
2010,1,有効求人数,,保安の職業,35571
2010,1,新規求人数,,保安の職業,14303
2010,1,有効求人数,分類不能,分類不能の職業,0
2010,1,新規求人数,分類不能,分類不能の職業,0
2010,1,有効求人数,,化学製品製造の職業,1627
2010,1,新規求人数,,化学製品製造の職業,1024
2010,1,有効求人数,,医師、歯科医師、獣医師、薬剤師,20895
2010,1,新規求人数,,医師、歯科医師、獣医師、薬剤師,7967
2010,1,有効求人数,専門・技術,医療技術者,20050
2010,1,新規求人数,専門・技術,医療技術者,8159
2010,1,有効求人数,,印刷・製本の職業,2347
2010,1,新規求人数,,印刷・製本の職業,1211
2010,1,有効求人数,,商品販売の職業,144281
2010,1,新規求人数,,商品販売の職業,63756
2010,1,有効求人数,,営業・販売関連事務の職業,17437
2010,1,新規求人数,,営業・販売関連事務の職業,8426
2010,1,有効求人数,,土木の職業,15367
2010,1,新規求人数,,土木の職業,6075
2010,1,有効求人数,,土石製品製造の職業,149
2010,1,新規求人数,,土石製品製造の職業,71
2010,1,有効求人数,,外勤事務の職業,386
2010,1,新規求人数,,外勤事務の職業,201
2010,1,有効求人数,,定置・建設機械運転の職業,3642
2010,1,新規求人数,,定置・建設機械運転の職業,1601
2010,1,有効求人数,,家庭生活支援サービスの職業,31115
2010,1,新規求人数,,家庭生活支援サービスの職業,12051
2010,1,有効求人数,,専門的・技術的職業,339554
2010,1,新規求人数,,専門的・技術的職業,140111
2010,1,有効求人数,,居住施設・ビル等の管理の職業,4924
2010,1,新規求人数,,居住施設・ビル等の管理の職業,2882
2010,1,有効求人数,専門・技術,建築・土木・測量技術者,24207
2010,1,新規求人数,専門・技術,建築・土木・測量技術者,9032
2010,1,有効求人数,,建設の職業,11453
2010,1,新規求人数,,建設の職業,4834
2010,1,有効求人数,,建設躯体工事の職業,8582
2010,1,新規求人数,,建設躯体工事の職業,3254
2010,1,有効求人数,,情報処理技術者,20534
2010,1,新規求人数,,情報処理技術者,7774
2010,1,有効求人数,,採掘の職業,216
2010,1,新規求人数,,採掘の職業,113
2010,1,有効求人数,,接客・給仕の職業,69485
2010,1,新規求人数,,接客・給仕の職業,27764
2010,1,有効求人数,,木・竹・草・つる製品製造の職業,1642
2010,1,新規求人数,,木・竹・草・つる製品製造の職業,887
2010,1,有効求人数,,機械・電気技術者,10882
2010,1,新規求人数,,機械・電気技術者,4207
2010,1,有効求人数,,生活衛生サービスの職業,24896
2010,1,新規求人数,,生活衛生サービスの職業,9346
2010,1,有効求人数,,生産工程・労務の職業,209992
2010,1,新規求人数,,生産工程・労務の職業,101268
2010,1,有効求人数,,生産関連事務の職業,4430
2010,1,新規求人数,,生産関連事務の職業,2133
2010,1,有効求人数,,社会福祉専門の職業,87901
2010,1,新規求人数,,社会福祉専門の職業,38441
2010,1,有効求人数,,窯業製品製造の職業,1205
2010,1,新規求人数,,窯業製品製造の職業,571
2010,1,有効求人数,,管理的職業,2924
2010,1,新規求人数,,管理的職業,1434
2010,1,有効求人数,,精殻・製粉・調味製造の職業,604
2010,1,新規求人数,,精殻・製粉・調味製造の職業,351
2010,1,有効求人数,,紡織の職業,706
2010,1,新規求人数,,紡織の職業,365
2010,1,有効求人数,,美術家、デザイナー、写真家,5308
2010,1,新規求人数,,美術家、デザイナー、写真家,2362
2010,1,有効求人数,総計,職業計,1128879
2010,1,新規求人数,総計,職業計,497546
2010,1,有効求人数,,自動車運転の職業,64113
2010,1,新規求人数,,自動車運転の職業,26313
2010,1,有効求人数,,船舶・航空機運転の職業,42
2010,1,新規求人数,,船舶・航空機運転の職業,23
2010,1,有効求人数,,衣服・繊維製品製造の職業,4846
2010,1,新規求人数,,衣服・繊維製品製造の職業,1981
2010,1,有効求人数,,装身具等製造の職業,433
2010,1,新規求人数,,装身具等製造の職業,239
2010,1,有効求人数,,計器・光学機組立修理の職業,694
2010,1,新規求人数,,計器・光学機組立修理の職業,351
2010,1,有効求人数,,販売の職業,164701
2010,1,新規求人数,,販売の職業,71830
2010,1,有効求人数,,販売類似の職業,20420
2010,1,新規求人数,,販売類似の職業,8074
2010,1,有効求人数,,輸送用機械組立・修理の職業,8819
2010,1,新規求人数,,輸送用機械組立・修理の職業,3844
2010,1,有効求人数,,農林漁業の職業,5586
2010,1,新規求人数,,農林漁業の職業,2815
2010,1,有効求人数,,通信の職業,1879
2010,1,新規求人数,,通信の職業,1064
2010,1,有効求人数,,運搬労務の職業,23635
2010,1,新規求人数,,運搬労務の職業,12608
2010,1,有効求人数,,運輸・通信の職業,67492
2010,1,新規求人数,,運輸・通信の職業,28133
2010,1,有効求人数,,運輸・通信事務の職業,1741
2010,1,新規求人数,,運輸・通信事務の職業,971
2010,1,有効求人数,,金属加工の職業,12753
2010,1,新規求人数,,金属加工の職業,6543
2010,1,有効求人数,,金属材料製造の職業,1420
2010,1,新規求人数,,金属材料製造の職業,691
2010,1,有効求人数,,金属溶接・溶断の職業,2647
2010,1,新規求人数,,金属溶接・溶断の職業,1290
2010,1,有効求人数,,鉄道運転の職業,48
2010,1,新規求人数,,鉄道運転の職業,45
2010,1,有効求人数,,鉱工業技術者,650
2010,1,新規求人数,,鉱工業技術者,271
2010,1,有効求人数,,電気作業者,8597
2010,1,新規求人数,,電気作業者,3663
2010,1,有効求人数,,電気機械器具組立・修理の職業,10345
2010,1,新規求人数,,電気機械器具組立・修理の職業,5310
2010,1,有効求人数,,革・革製品製造の職業,182
2010,1,新規求人数,,革・革製品製造の職業,92
2010,1,有効求人数,,食料品製造の職業,19114
2010,1,新規求人数,,食料品製造の職業,9410
2010,1,有効求人数,,飲料・たばこ製造の職業,428
2010,1,新規求人数,,飲料・たばこ製造の職業,269
2010,1,有効求人数,,飲食物調理の職業,55724
2010,1,新規求人数,,飲食物調理の職業,24991
2010,2,有効求人数,,その他のサービスの職業,9562
2010,2,新規求人数,,その他のサービスの職業,3715
2010,2,有効求人数,,その他の保健医療の職業,33841
2010,2,新規求人数,,その他の保健医療の職業,13870
2010,2,有効求人数,,その他の労務の職業,52740
2010,2,新規求人数,,その他の労務の職業,26304
2010,2,有効求人数,専門・技術,その他の専門的職業,31734
2010,2,新規求人数,専門・技術,その他の専門的職業,14237
2010,2,有効求人数,専門・技術,その他の技術者,2526
2010,2,新規求人数,専門・技術,その他の技術者,1087
2010,2,有効求人数,,その他の製造制作の職業,9105
2010,2,新規求人数,,その他の製造制作の職業,3984
2010,2,有効求人数,,その他の運輸の職業,1509
2010,2,新規求人数,,その他の運輸の職業,791
2010,2,有効求人数,,ゴム・プラスチック製品製造の職業,4993
2010,2,新規求人数,,ゴム・プラスチック製品製造の職業,2469
2010,2,有効求人数,,サービスの職業,206360
2010,2,新規求人数,,サービスの職業,79790
2010,2,有効求人数,,パルプ・紙・紙製品製造の職業,1296
2010,2,新規求人数,,パルプ・紙・紙製品製造の職業,628
2010,2,有効求人数,,一般事務の職業,80034
2010,2,新規求人数,,一般事務の職業,40954
2010,2,有効求人数,,一般機械器具組立・修理の職業,7263
2010,2,新規求人数,,一般機械器具組立・修理の職業,3427
2010,2,有効求人数,,事務用機器操作の職業,2004
2010,2,新規求人数,,事務用機器操作の職業,836
2010,2,有効求人数,,事務的職業,123003
2010,2,新規求人数,,事務的職業,60155
2010,2,有効求人数,,会計事務の職業,14769
2010,2,新規求人数,,会計事務の職業,6740
2010,2,有効求人数,,保健師、助産師、看護師,93985
2010,2,新規求人数,,保健師、助産師、看護師,33487
2010,2,有効求人数,,保安の職業,35647
2010,2,新規求人数,,保安の職業,12710
2010,2,有効求人数,分類不能,分類不能の職業,0
2010,2,新規求人数,分類不能,分類不能の職業,0
2010,2,有効求人数,,化学製品製造の職業,1893
2010,2,新規求人数,,化学製品製造の職業,943
2010,2,有効求人数,,医師、歯科医師、獣医師、薬剤師,20671
2010,2,新規求人数,,医師、歯科医師、獣医師、薬剤師,6834
2010,2,有効求人数,専門・技術,医療技術者,21524
2010,2,新規求人数,専門・技術,医療技術者,7958
2010,2,有効求人数,,印刷・製本の職業,2455
2010,2,新規求人数,,印刷・製本の職業,1160
2010,2,有効求人数,,商品販売の職業,151259
2010,2,新規求人数,,商品販売の職業,58394
2010,2,有効求人数,,営業・販売関連事務の職業,19039
2010,2,新規求人数,,営業・販売関連事務の職業,7965
2010,2,有効求人数,,土木の職業,14784
2010,2,新規求人数,,土木の職業,5355
2010,2,有効求人数,,土石製品製造の職業,181
2010,2,新規求人数,,土石製品製造の職業,101
2010,2,有効求人数,,外勤事務の職業,430
2010,2,新規求人数,,外勤事務の職業,230
2010,2,有効求人数,,定置・建設機械運転の職業,3854
2010,2,新規求人数,,定置・建設機械運転の職業,1598
2010,2,有効求人数,,家庭生活支援サービスの職業,32071
2010,2,新規求人数,,家庭生活支援サービスの職業,11593
2010,2,有効求人数,,専門的・技術的職業,365517
2010,2,新規求人数,,専門的・技術的職業,140985
2010,2,有効求人数,,居住施設・ビル等の管理の職業,6559
2010,2,新規求人数,,居住施設・ビル等の管理の職業,3794
2010,2,有効求人数,専門・技術,建築・土木・測量技術者,24097
2010,2,新規求人数,専門・技術,建築・土木・測量技術者,8010
2010,2,有効求人数,,建設の職業,11550
2010,2,新規求人数,,建設の職業,4120
2010,2,有効求人数,,建設躯体工事の職業,8707
2010,2,新規求人数,,建設躯体工事の職業,3035
2010,2,有効求人数,,情報処理技術者,22524
2010,2,新規求人数,,情報処理技術者,8874
2010,2,有効求人数,,採掘の職業,256
2010,2,新規求人数,,採掘の職業,112
2010,2,有効求人数,,接客・給仕の職業,72744
2010,2,新規求人数,,接客・給仕の職業,27027
2010,2,有効求人数,,木・竹・草・つる製品製造の職業,1870
2010,2,新規求人数,,木・竹・草・つる製品製造の職業,975
2010,2,有効求人数,,機械・電気技術者,11735
2010,2,新規求人数,,機械・電気技術者,4307
2010,2,有効求人数,,生活衛生サービスの職業,25925
2010,2,新規求人数,,生活衛生サービスの職業,8976
2010,2,有効求人数,,生産工程・労務の職業,225633
2010,2,新規求人数,,生産工程・労務の職業,102487
2010,2,有効求人数,,生産関連事務の職業,4789
2010,2,新規求人数,,生産関連事務の職業,2495
2010,2,有効求人数,,社会福祉専門の職業,96287
2010,2,新規求人数,,社会福祉専門の職業,39691
2010,2,有効求人数,,窯業製品製造の職業,1424
2010,2,新規求人数,,窯業製品製造の職業,765
2010,2,有効求人数,,管理的職業,3116
2010,2,新規求人数,,管理的職業,1166
2010,2,有効求人数,,精殻・製粉・調味製造の職業,604
2010,2,新規求人数,,精殻・製粉・調味製造の職業,297
2010,2,有効求人数,,紡織の職業,741
2010,2,新規求人数,,紡織の職業,344
2010,2,有効求人数,,美術家、デザイナー、写真家,5833
2010,2,新規求人数,,美術家、デザイナー、写真家,2294
2010,2,有効求人数,総計,職業計,1206709
2010,2,新規求人数,総計,職業計,492314
2010,2,有効求人数,,自動車運転の職業,65112
2010,2,新規求人数,,自動車運転の職業,24705
2010,2,有効求人数,,船舶・航空機運転の職業,42
2010,2,新規求人数,,船舶・航空機運転の職業,22
2010,2,有効求人数,,衣服・繊維製品製造の職業,5146
2010,2,新規求人数,,衣服・繊維製品製造の職業,2145
2010,2,有効求人数,,装身具等製造の職業,486
2010,2,新規求人数,,装身具等製造の職業,249
2010,2,有効求人数,,計器・光学機組立修理の職業,951
2010,2,新規求人数,,計器・光学機組立修理の職業,451
2010,2,有効求人数,,販売の職業,172031
2010,2,新規求人数,,販売の職業,65287
2010,2,有効求人数,,販売類似の職業,20772
2010,2,新規求人数,,販売類似の職業,6893
2010,2,有効求人数,,輸送用機械組立・修理の職業,9514
2010,2,新規求人数,,輸送用機械組立・修理の職業,3897
2010,2,有効求人数,,農林漁業の職業,6576
2010,2,新規求人数,,農林漁業の職業,3353
2010,2,有効求人数,,通信の職業,2097
2010,2,新規求人数,,通信の職業,843
2010,2,有効求人数,,運搬労務の職業,25690
2010,2,新規求人数,,運搬労務の職業,12703
2010,2,有効求人数,,運輸・通信の職業,68826
2010,2,新規求人数,,運輸・通信の職業,26381
2010,2,有効求人数,,運輸・通信事務の職業,1938
2010,2,新規求人数,,運輸・通信事務の職業,935
2010,2,有効求人数,,金属加工の職業,14062
2010,2,新規求人数,,金属加工の職業,6633
2010,2,有効求人数,,金属材料製造の職業,1653
2010,2,新規求人数,,金属材料製造の職業,862
2010,2,有効求人数,,金属溶接・溶断の職業,2826
2010,2,新規求人数,,金属溶接・溶断の職業,1295
2010,2,有効求人数,,鉄道運転の職業,66
2010,2,新規求人数,,鉄道運転の職業,20
2010,2,有効求人数,,鉱工業技術者,760
2010,2,新規求人数,,鉱工業技術者,336
2010,2,有効求人数,,電気作業者,8954
2010,2,新規求人数,,電気作業者,3449
2010,2,有効求人数,,電気機械器具組立・修理の職業,11833
2010,2,新規求人数,,電気機械器具組立・修理の職業,5701
2010,2,有効求人数,,革・革製品製造の職業,184
2010,2,新規求人数,,革・革製品製造の職業,93
2010,2,有効求人数,,食料品製造の職業,20113
2010,2,新規求人数,,食料品製造の職業,9147
2010,2,有効求人数,,飲料・たばこ製造の職業,505
2010,2,新規求人数,,飲料・たばこ製造の職業,245
2010,2,有効求人数,,飲食物調理の職業,59499
2010,2,新規求人数,,飲食物調理の職業,24685
2010,3,有効求人数,,その他のサービスの職業,10529
2010,3,新規求人数,,その他のサービスの職業,4370
2010,3,有効求人数,,その他の保健医療の職業,35509
2010,3,新規求人数,,その他の保健医療の職業,14732
2010,3,有効求人数,,その他の労務の職業,67713
2010,3,新規求人数,,その他の労務の職業,38053
2010,3,有効求人数,専門・技術,その他の専門的職業,37761
2010,3,新規求人数,専門・技術,その他の専門的職業,17409
2010,3,有効求人数,専門・技術,その他の技術者,2775
2010,3,新規求人数,専門・技術,その他の技術者,1251
2010,3,有効求人数,,その他の製造制作の職業,10363
2010,3,新規求人数,,その他の製造制作の職業,5082
2010,3,有効求人数,,その他の運輸の職業,1701
2010,3,新規求人数,,その他の運輸の職業,884
2010,3,有効求人数,,ゴム・プラスチック製品製造の職業,5112
2010,3,新規求人数,,ゴム・プラスチック製品製造の職業,2501
2010,3,有効求人数,,サービスの職業,220818
2010,3,新規求人数,,サービスの職業,87358
2010,3,有効求人数,,パルプ・紙・紙製品製造の職業,1435
2010,3,新規求人数,,パルプ・紙・紙製品製造の職業,808
2010,3,有効求人数,,一般事務の職業,99354
2010,3,新規求人数,,一般事務の職業,55883
2010,3,有効求人数,,一般機械器具組立・修理の職業,7857
2010,3,新規求人数,,一般機械器具組立・修理の職業,3500
2010,3,有効求人数,,事務用機器操作の職業,2469
2010,3,新規求人数,,事務用機器操作の職業,1293
2010,3,有効求人数,,事務的職業,147429
2010,3,新規求人数,,事務的職業,78601
2010,3,有効求人数,,会計事務の職業,16101
2010,3,新規求人数,,会計事務の職業,7901
2010,3,有効求人数,,保健師、助産師、看護師,94201
2010,3,新規求人数,,保健師、助産師、看護師,31454
2010,3,有効求人数,,保安の職業,36913
2010,3,新規求人数,,保安の職業,14934
2010,3,有効求人数,分類不能,分類不能の職業,0
2010,3,新規求人数,分類不能,分類不能の職業,0
2010,3,有効求人数,,化学製品製造の職業,1908
2010,3,新規求人数,,化学製品製造の職業,944
2010,3,有効求人数,,医師、歯科医師、獣医師、薬剤師,20517
2010,3,新規求人数,,医師、歯科医師、獣医師、薬剤師,6416
2010,3,有効求人数,専門・技術,医療技術者,22237
2010,3,新規求人数,専門・技術,医療技術者,7999
2010,3,有効求人数,,印刷・製本の職業,2794
2010,3,新規求人数,,印刷・製本の職業,1462
2010,3,有効求人数,,商品販売の職業,160990
2010,3,新規求人数,,商品販売の職業,63704
2010,3,有効求人数,,営業・販売関連事務の職業,21172
2010,3,新規求人数,,営業・販売関連事務の職業,9313
2010,3,有効求人数,,土木の職業,14491
2010,3,新規求人数,,土木の職業,5093
2010,3,有効求人数,,土石製品製造の職業,205
2010,3,新規求人数,,土石製品製造の職業,104
2010,3,有効求人数,,外勤事務の職業,567
2010,3,新規求人数,,外勤事務の職業,360
2010,3,有効求人数,,定置・建設機械運転の職業,4362
2010,3,新規求人数,,定置・建設機械運転の職業,2021
2010,3,有効求人数,,家庭生活支援サービスの職業,32474
2010,3,新規求人数,,家庭生活支援サービスの職業,11410
2010,3,有効求人数,,専門的・技術的職業,379375
2010,3,新規求人数,,専門的・技術的職業,142791
2010,3,有効求人数,,居住施設・ビル等の管理の職業,7760
2010,3,新規求人数,,居住施設・ビル等の管理の職業,4123
2010,3,有効求人数,専門・技術,建築・土木・測量技術者,24482
2010,3,新規求人数,専門・技術,建築・土木・測量技術者,8749
2010,3,有効求人数,,建設の職業,11978
2010,3,新規求人数,,建設の職業,4440
2010,3,有効求人数,,建設躯体工事の職業,9029
2010,3,新規求人数,,建設躯体工事の職業,3074
2010,3,有効求人数,,情報処理技術者,22722
2010,3,新規求人数,,情報処理技術者,7765
2010,3,有効求人数,,採掘の職業,230
2010,3,新規求人数,,採掘の職業,85
2010,3,有効求人数,,接客・給仕の職業,76318
2010,3,新規求人数,,接客・給仕の職業,28312
2010,3,有効求人数,,木・竹・草・つる製品製造の職業,1951
2010,3,新規求人数,,木・竹・草・つる製品製造の職業,940
2010,3,有効求人数,,機械・電気技術者,12446
2010,3,新規求人数,,機械・電気技術者,4724
2010,3,有効求人数,,生活衛生サービスの職業,27560
2010,3,新規求人数,,生活衛生サービスの職業,10374
2010,3,有効求人数,,生産工程・労務の職業,255331
2010,3,新規求人数,,生産工程・労務の職業,121906
2010,3,有効求人数,,生産関連事務の職業,5422
2010,3,新規求人数,,生産関連事務の職業,2589
2010,3,有効求人数,,社会福祉専門の職業,99665
2010,3,新規求人数,,社会福祉専門の職業,39554
2010,3,有効求人数,,窯業製品製造の職業,1654
2010,3,新規求人数,,窯業製品製造の職業,850
2010,3,有効求人数,,管理的職業,3253
2010,3,新規求人数,,管理的職業,1235
2010,3,有効求人数,,精殻・製粉・調味製造の職業,551
2010,3,新規求人数,,精殻・製粉・調味製造の職業,245
2010,3,有効求人数,,紡織の職業,873
2010,3,新規求人数,,紡織の職業,467
2010,3,有効求人数,,美術家、デザイナー、写真家,6250
2010,3,新規求人数,,美術家、デザイナー、写真家,2432
2010,3,有効求人数,総計,職業計,1307119
2010,3,新規求人数,総計,職業計,552020
2010,3,有効求人数,,自動車運転の職業,69084
2010,3,新規求人数,,自動車運転の職業,27567
2010,3,有効求人数,,船舶・航空機運転の職業,46
2010,3,新規求人数,,船舶・航空機運転の職業,14
2010,3,有効求人数,,衣服・繊維製品製造の職業,5722
2010,3,新規求人数,,衣服・繊維製品製造の職業,2466
2010,3,有効求人数,,装身具等製造の職業,615
2010,3,新規求人数,,装身具等製造の職業,334
2010,3,有効求人数,,計器・光学機組立修理の職業,1021
2010,3,新規求人数,,計器・光学機組立修理の職業,450
2010,3,有効求人数,,販売の職業,182126
2010,3,新規求人数,,販売の職業,70852
2010,3,有効求人数,,販売類似の職業,21136
2010,3,新規求人数,,販売類似の職業,7148
2010,3,有効求人数,,輸送用機械組立・修理の職業,9726
2010,3,新規求人数,,輸送用機械組立・修理の職業,3852
2010,3,有効求人数,,農林漁業の職業,8737
2010,3,新規求人数,,農林漁業の職業,4861
2010,3,有効求人数,,通信の職業,2276
2010,3,新規求人数,,通信の職業,1008
2010,3,有効求人数,,運搬労務の職業,28835
2010,3,新規求人数,,運搬労務の職業,14165
2010,3,有効求人数,,運輸・通信の職業,73137
2010,3,新規求人数,,運輸・通信の職業,29482
2010,3,有効求人数,,運輸・通信事務の職業,2344
2010,3,新規求人数,,運輸・通信事務の職業,1262
2010,3,有効求人数,,金属加工の職業,15303
2010,3,新規求人数,,金属加工の職業,7131
2010,3,有効求人数,,金属材料製造の職業,1854
2010,3,新規求人数,,金属材料製造の職業,882
2010,3,有効求人数,,金属溶接・溶断の職業,3037
2010,3,新規求人数,,金属溶接・溶断の職業,1296
2010,3,有効求人数,,鉄道運転の職業,30
2010,3,新規求人数,,鉄道運転の職業,9
2010,3,有効求人数,,鉱工業技術者,810
2010,3,新規求人数,,鉱工業技術者,306
2010,3,有効求人数,,電気作業者,9447
2010,3,新規求人数,,電気作業者,3579
2010,3,有効求人数,,電気機械器具組立・修理の職業,12946
2010,3,新規求人数,,電気機械器具組立・修理の職業,6118
2010,3,有効求人数,,革・革製品製造の職業,200
2010,3,新規求人数,,革・革製品製造の職業,82
2010,3,有効求人数,,食料品製造の職業,23560
2010,3,新規求人数,,食料品製造の職業,11593
2010,3,有効求人数,,飲料・たばこ製造の職業,559
2010,3,新規求人数,,飲料・たばこ製造の職業,289
2010,3,有効求人数,,飲食物調理の職業,66177
2010,3,新規求人数,,飲食物調理の職業,28769
2010,4,有効求人数,,その他のサービスの職業,10447
2010,4,新規求人数,,その他のサービスの職業,4083
2010,4,有効求人数,,その他の保健医療の職業,32378
2010,4,新規求人数,,その他の保健医療の職業,12716
2010,4,有効求人数,,その他の労務の職業,64932
2010,4,新規求人数,,その他の労務の職業,30196
2010,4,有効求人数,専門・技術,その他の専門的職業,30006
2010,4,新規求人数,専門・技術,その他の専門的職業,10853
2010,4,有効求人数,専門・技術,その他の技術者,2708
2010,4,新規求人数,専門・技術,その他の技術者,1101
2010,4,有効求人数,,その他の製造制作の職業,10508
2010,4,新規求人数,,その他の製造制作の職業,4643
2010,4,有効求人数,,その他の運輸の職業,1651
2010,4,新規求人数,,その他の運輸の職業,772
2010,4,有効求人数,,ゴム・プラスチック製品製造の職業,4834
2010,4,新規求人数,,ゴム・プラスチック製品製造の職業,2330
2010,4,有効求人数,,サービスの職業,218317
2010,4,新規求人数,,サービスの職業,83504
2010,4,有効求人数,,パルプ・紙・紙製品製造の職業,1393
2010,4,新規求人数,,パルプ・紙・紙製品製造の職業,758
2010,4,有効求人数,,一般事務の職業,80584
2010,4,新規求人数,,一般事務の職業,40102
2010,4,有効求人数,,一般機械器具組立・修理の職業,7799
2010,4,新規求人数,,一般機械器具組立・修理の職業,3381
2010,4,有効求人数,,事務用機器操作の職業,2410
2010,4,新規求人数,,事務用機器操作の職業,1293
2010,4,有効求人数,,事務的職業,127424
2010,4,新規求人数,,事務的職業,61314
2010,4,有効求人数,,会計事務の職業,15767
2010,4,新規求人数,,会計事務の職業,7172
2010,4,有効求人数,,保健師、助産師、看護師,89868
2010,4,新規求人数,,保健師、助産師、看護師,31719
2010,4,有効求人数,,保安の職業,33787
2010,4,新規求人数,,保安の職業,13189
2010,4,有効求人数,分類不能,分類不能の職業,0
2010,4,新規求人数,分類不能,分類不能の職業,0
2010,4,有効求人数,,化学製品製造の職業,1791
2010,4,新規求人数,,化学製品製造の職業,869
2010,4,有効求人数,,医師、歯科医師、獣医師、薬剤師,20250
2010,4,新規求人数,,医師、歯科医師、獣医師、薬剤師,7473
2010,4,有効求人数,専門・技術,医療技術者,21496
2010,4,新規求人数,専門・技術,医療技術者,7812
2010,4,有効求人数,,印刷・製本の職業,2809
2010,4,新規求人数,,印刷・製本の職業,1329
2010,4,有効求人数,,商品販売の職業,160544
2010,4,新規求人数,,商品販売の職業,62918
2010,4,有効求人数,,営業・販売関連事務の職業,20724
2010,4,新規求人数,,営業・販売関連事務の職業,9002
2010,4,有効求人数,,土木の職業,14090
2010,4,新規求人数,,土木の職業,5561
2010,4,有効求人数,,土石製品製造の職業,238
2010,4,新規求人数,,土石製品製造の職業,131
2010,4,有効求人数,,外勤事務の職業,492
2010,4,新規求人数,,外勤事務の職業,259
2010,4,有効求人数,,定置・建設機械運転の職業,3930
2010,4,新規求人数,,定置・建設機械運転の職業,1609
2010,4,有効求人数,,家庭生活支援サービスの職業,32138
2010,4,新規求人数,,家庭生活支援サービスの職業,11728
2010,4,有効求人数,,専門的・技術的職業,352121
2010,4,新規求人数,,専門的・技術的職業,130445
2010,4,有効求人数,,居住施設・ビル等の管理の職業,5784
2010,4,新規求人数,,居住施設・ビル等の管理の職業,2649
2010,4,有効求人数,専門・技術,建築・土木・測量技術者,24522
2010,4,新規求人数,専門・技術,建築・土木・測量技術者,9201
2010,4,有効求人数,,建設の職業,12021
2010,4,新規求人数,,建設の職業,4600
2010,4,有効求人数,,建設躯体工事の職業,8992
2010,4,新規求人数,,建設躯体工事の職業,2971
2010,4,有効求人数,,情報処理技術者,23526
2010,4,新規求人数,,情報処理技術者,8554
2010,4,有効求人数,,採掘の職業,218
2010,4,新規求人数,,採掘の職業,107
2010,4,有効求人数,,接客・給仕の職業,78011
2010,4,新規求人数,,接客・給仕の職業,29554
2010,4,有効求人数,,木・竹・草・つる製品製造の職業,1916
2010,4,新規求人数,,木・竹・草・つる製品製造の職業,979
2010,4,有効求人数,,機械・電気技術者,12734
2010,4,新規求人数,,機械・電気技術者,4582
2010,4,有効求人数,,生活衛生サービスの職業,27639
2010,4,新規求人数,,生活衛生サービスの職業,9631
2010,4,有効求人数,,生産工程・労務の職業,253418
2010,4,新規求人数,,生産工程・労務の職業,112859
2010,4,有効求人数,,生産関連事務の職業,5334
2010,4,新規求人数,,生産関連事務の職業,2430
2010,4,有効求人数,,社会福祉専門の職業,87494
2010,4,新規求人数,,社会福祉専門の職業,33544
2010,4,有効求人数,,窯業製品製造の職業,1367
2010,4,新規求人数,,窯業製品製造の職業,579
2010,4,有効求人数,,管理的職業,3279
2010,4,新規求人数,,管理的職業,1507
2010,4,有効求人数,,精殻・製粉・調味製造の職業,587
2010,4,新規求人数,,精殻・製粉・調味製造の職業,332
2010,4,有効求人数,,紡織の職業,795
2010,4,新規求人数,,紡織の職業,367
2010,4,有効求人数,,美術家、デザイナー、写真家,6328
2010,4,新規求人数,,美術家、デザイナー、写真家,2585
2010,4,有効求人数,総計,職業計,1252765
2010,4,新規求人数,総計,職業計,508407
2010,4,有効求人数,,自動車運転の職業,69213
2010,4,新規求人数,,自動車運転の職業,27726
2010,4,有効求人数,,船舶・航空機運転の職業,61
2010,4,新規求人数,,船舶・航空機運転の職業,29
2010,4,有効求人数,,衣服・繊維製品製造の職業,5936
2010,4,新規求人数,,衣服・繊維製品製造の職業,2302
2010,4,有効求人数,,装身具等製造の職業,624
2010,4,新規求人数,,装身具等製造の職業,268
2010,4,有効求人数,,計器・光学機組立修理の職業,1080
